File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,420725086.663866,0.000053,0.000000,0.000050,0.001295,38,1000
/data/egentili/af_1_k101.mtx,5798274249.656572,0.006054,0.000000,0.006017,0.010362,38,1000
/data/egentili/af23560.mtx,19744466135.321178,0.000047,0.000000,0.000044,0.000342,38,1000
/data/egentili/amazon0302.mtx,14384462885.983644,0.000172,0.000000,0.000167,0.001162,38,1000
/data/egentili/bcsstk17.mtx,16653680934.246384,0.000051,0.000000,0.000048,0.001056,38,1000
/data/egentili/cage4.mtx,7929062.149092,0.000012,0.000000,0.000011,0.000058,38,1000
/data/egentili/cant.mtx,11581454810.528513,0.000692,0.000000,0.000654,0.002443,38,1000
/data/egentili/cavity10.mtx,4911969576.383793,0.000031,0.000000,0.000021,0.005840,38,1000
/data/egentili/cop20k_A.mtx,8452168640.376184,0.000621,0.000000,0.000590,0.001961,38,1000
/data/egentili/Cube_Coup_dt0.mtx,5073174123.570601,0.049045,0.000001,0.048433,0.074533,38,1000
/data/egentili/dc1.mtx,255891928.604029,0.005990,0.000000,0.005849,0.011524,38,1000
/data/egentili/FEM_3D_thermal1.mtx,19144160892.408241,0.000045,0.000000,0.000042,0.000304,38,1000
/data/egentili/lung2.mtx,11708831205.018843,0.000084,0.000000,0.000081,0.000516,38,1000
/data/egentili/mac_econ_fwd500.mtx,2904572387.860697,0.000877,0.000000,0.000825,0.011274,38,1000
/data/egentili/mcfe.mtx,2811912797.077992,0.000017,0.000000,0.000014,0.000148,38,1000
/data/egentili/mhd4800a.mtx,8867273011.629406,0.000023,0.000000,0.000020,0.000185,38,1000
/data/egentili/mhda416.mtx,1259075554.522492,0.000014,0.000000,0.000011,0.000099,38,1000
/data/egentili/ML_Laplace.mtx,9466080004.480413,0.005828,0.000002,0.005198,0.016131,38,1000
/data/egentili/nlpkkt80.mtx,5196684348.933675,0.010850,0.000000,0.010779,0.017569,38,1000
/data/egentili/olafu.mtx,22257995704.472836,0.000091,0.000000,0.000088,0.000534,38,1000
/data/egentili/olm1000.mtx,603057532.611164,0.000013,0.000000,0.000011,0.000051,38,1000
/data/egentili/PR02R.mtx,5086646022.783751,0.003218,0.000000,0.003173,0.006085,38,1000
/data/egentili/raefsky2.mtx,16828175670.193199,0.000035,0.000000,0.000032,0.000230,38,1000
/data/egentili/rdist2.mtx,4605930058.158912,0.000025,0.000000,0.000022,0.000156,38,1000
/data/egentili/roadNet-PA.mtx,3796252674.313667,0.001625,0.000000,0.001492,0.005379,38,1000
/data/egentili/thermal1.mtx,15747636127.604116,0.000073,0.000000,0.000070,0.000615,38,1000
/data/egentili/thermal2.mtx,3799863653.538036,0.004516,0.000000,0.004480,0.007923,38,1000
/data/egentili/thermomech_TK.mtx,16483054771.723589,0.000086,0.000000,0.000083,0.000720,38,1000
/data/egentili/webbase-1M.mtx,956266928.780268,0.006495,0.000000,0.006400,0.008821,38,1000
/data/egentili/west2021.mtx,1007796598.435204,0.000015,0.000000,0.000012,0.000058,38,1000
