File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,397497717.949289,0.000057,0.000000,0.000053,0.001375,26,1000
/data/egentili/af_1_k101.mtx,5807862310.935969,0.006044,0.000000,0.006015,0.010290,26,1000
/data/egentili/af23560.mtx,15667788501.417458,0.000059,0.000000,0.000056,0.000309,26,1000
/data/egentili/amazon0302.mtx,10064685845.332096,0.000245,0.000000,0.000241,0.001210,26,1000
/data/egentili/bcsstk17.mtx,12731820848.199759,0.000067,0.000000,0.000065,0.000366,26,1000
/data/egentili/cage4.mtx,10346686.702419,0.000009,0.000000,0.000008,0.000017,26,1000
/data/egentili/cant.mtx,12567426768.528515,0.000638,0.000000,0.000616,0.002372,26,1000
/data/egentili/cavity10.mtx,5873698795.034739,0.000026,0.000000,0.000023,0.000151,26,1000
/data/egentili/cop20k_A.mtx,5936543269.617619,0.000884,0.000000,0.000866,0.001941,26,1000
/data/egentili/Cube_Coup_dt0.mtx,6178473420.435074,0.040271,0.000055,0.032439,0.074735,26,1000
/data/egentili/dc1.mtx,263944783.734433,0.005807,0.000000,0.005742,0.006468,26,1000
/data/egentili/FEM_3D_thermal1.mtx,15419688764.883833,0.000056,0.000000,0.000053,0.000328,26,1000
/data/egentili/lung2.mtx,8709206001.574820,0.000113,0.000000,0.000110,0.000529,26,1000
/data/egentili/mac_econ_fwd500.mtx,3254902067.563488,0.000782,0.000000,0.000749,0.002597,26,1000
/data/egentili/mcfe.mtx,3529005853.264986,0.000014,0.000000,0.000011,0.000123,26,1000
/data/egentili/mhd4800a.mtx,8758415806.438747,0.000023,0.000000,0.000021,0.000145,26,1000
/data/egentili/mhda416.mtx,1721422364.350026,0.000010,0.000000,0.000008,0.000038,26,1000
/data/egentili/ML_Laplace.mtx,5587424066.441859,0.009873,0.000000,0.009811,0.015803,26,1000
/data/egentili/nlpkkt80.mtx,5102587089.672925,0.011050,0.000000,0.010824,0.016985,26,1000
/data/egentili/olafu.mtx,16330546291.719902,0.000124,0.000000,0.000122,0.000591,26,1000
/data/egentili/olm1000.mtx,852336743.361941,0.000009,0.000000,0.000007,0.000015,26,1000
/data/egentili/PR02R.mtx,5082576949.702271,0.003221,0.000000,0.003196,0.006108,26,1000
/data/egentili/raefsky2.mtx,15132772802.326641,0.000039,0.000000,0.000037,0.000211,26,1000
/data/egentili/rdist2.mtx,4233289267.976943,0.000027,0.000000,0.000023,0.000460,26,1000
/data/egentili/roadNet-PA.mtx,3585289402.342240,0.001720,0.000000,0.001666,0.003573,26,1000
/data/egentili/thermal1.mtx,11983637661.337414,0.000096,0.000000,0.000093,0.000620,26,1000
/data/egentili/thermal2.mtx,3405111861.521781,0.005040,0.000000,0.004993,0.008733,26,1000
/data/egentili/thermomech_TK.mtx,11635264626.582861,0.000122,0.000000,0.000119,0.000788,26,1000
/data/egentili/webbase-1M.mtx,1040597495.052868,0.005969,0.000000,0.005905,0.008467,26,1000
/data/egentili/west2021.mtx,1336922634.522146,0.000011,0.000000,0.000009,0.000027,26,1000
