File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,432694036.885666,0.000052,0.000000,0.000049,0.001260,35,1000
/data/egentili/af_1_k101.mtx,5857612396.967943,0.005992,0.000000,0.005969,0.010240,35,1000
/data/egentili/af23560.mtx,18846806845.226864,0.000049,0.000000,0.000046,0.000320,35,1000
/data/egentili/amazon0302.mtx,12714608288.689678,0.000194,0.000000,0.000189,0.001067,35,1000
/data/egentili/bcsstk17.mtx,15638439381.570753,0.000055,0.000000,0.000052,0.000409,35,1000
/data/egentili/cage4.mtx,8356598.244948,0.000012,0.000000,0.000010,0.000029,35,1000
/data/egentili/cant.mtx,11778504858.420465,0.000680,0.000000,0.000653,0.002504,35,1000
/data/egentili/cavity10.mtx,6045677847.619521,0.000025,0.000000,0.000021,0.000180,35,1000
/data/egentili/cop20k_A.mtx,8421547257.517374,0.000623,0.000000,0.000604,0.001864,35,1000
/data/egentili/Cube_Coup_dt0.mtx,5128867538.129807,0.048512,0.000002,0.040257,0.075478,35,1000
/data/egentili/dc1.mtx,259141300.583262,0.005915,0.000000,0.005767,0.006779,35,1000
/data/egentili/FEM_3D_thermal1.mtx,18371900751.971413,0.000047,0.000000,0.000044,0.000348,35,1000
/data/egentili/lung2.mtx,11105167394.529301,0.000089,0.000000,0.000086,0.000527,35,1000
/data/egentili/mac_econ_fwd500.mtx,2961217137.017643,0.000860,0.000000,0.000841,0.002757,35,1000
/data/egentili/mcfe.mtx,2922008075.964029,0.000017,0.000000,0.000014,0.000142,35,1000
/data/egentili/mhd4800a.mtx,8841210809.388700,0.000023,0.000000,0.000021,0.000163,35,1000
/data/egentili/mhda416.mtx,1378698571.601108,0.000012,0.000000,0.000010,0.000038,35,1000
/data/egentili/ML_Laplace.mtx,5699094264.477392,0.009680,0.000000,0.009641,0.015963,35,1000
/data/egentili/nlpkkt80.mtx,5211487060.988116,0.010819,0.000000,0.010771,0.017593,35,1000
/data/egentili/olafu.mtx,20833313959.286297,0.000097,0.000000,0.000095,0.000552,35,1000
/data/egentili/olm1000.mtx,622712766.852054,0.000013,0.000000,0.000011,0.000019,35,1000
/data/egentili/PR02R.mtx,5132791346.063100,0.003189,0.000000,0.003160,0.005968,35,1000
/data/egentili/raefsky2.mtx,16740991514.503046,0.000035,0.000000,0.000032,0.000214,35,1000
/data/egentili/rdist2.mtx,4564916817.415985,0.000025,0.000000,0.000023,0.000165,35,1000
/data/egentili/roadNet-PA.mtx,3735525479.073079,0.001651,0.000000,0.001599,0.003765,35,1000
/data/egentili/thermal1.mtx,14848725693.201353,0.000077,0.000000,0.000074,0.000613,35,1000
/data/egentili/thermal2.mtx,4327789650.268708,0.003965,0.000000,0.003921,0.008345,35,1000
/data/egentili/thermomech_TK.mtx,15117076926.436424,0.000094,0.000000,0.000091,0.000755,35,1000
/data/egentili/webbase-1M.mtx,1005183186.579283,0.006179,0.000000,0.006133,0.008522,35,1000
/data/egentili/west2021.mtx,1024041857.633893,0.000014,0.000000,0.000012,0.000114,35,1000
