File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,443377785.737923,0.000051,0.000000,0.000048,0.000736,7,1000
/data/egentili/af_1_k101.mtx,6750876717.802866,0.005200,0.000001,0.003471,0.010639,7,1000
/data/egentili/af23560.mtx,10225742539.768110,0.000090,0.000000,0.000085,0.000344,7,1000
/data/egentili/amazon0302.mtx,5034444008.349902,0.000491,0.000000,0.000470,0.001711,7,1000
/data/egentili/bcsstk17.mtx,8123956536.701308,0.000106,0.000000,0.000102,0.000424,7,1000
/data/egentili/cage4.mtx,22826577.484540,0.000004,0.000000,0.000002,0.000013,7,1000
/data/egentili/cant.mtx,7406110473.560694,0.001082,0.000000,0.001057,0.002300,7,1000
/data/egentili/cavity10.mtx,4845431207.086435,0.000031,0.000000,0.000029,0.000185,7,1000
/data/egentili/cop20k_A.mtx,2730056365.767789,0.001923,0.000000,0.001877,0.002613,7,1000
/data/egentili/Cube_Coup_dt0.mtx,6885379792.325418,0.036136,0.000072,0.027577,0.069265,7,1000
/data/egentili/dc1.mtx,272767849.764423,0.005619,0.000000,0.005456,0.005786,7,1000
/data/egentili/FEM_3D_thermal1.mtx,10273000121.448362,0.000084,0.000000,0.000080,0.000351,7,1000
/data/egentili/lung2.mtx,5614295346.167143,0.000175,0.000000,0.000172,0.000476,7,1000
/data/egentili/mac_econ_fwd500.mtx,2151937515.249745,0.001183,0.000000,0.001151,0.002502,7,1000
/data/egentili/mcfe.mtx,3448051037.894126,0.000014,0.000000,0.000012,0.000130,7,1000
/data/egentili/mhd4800a.mtx,6758113682.091370,0.000030,0.000000,0.000028,0.000142,7,1000
/data/egentili/mhda416.mtx,2507368996.737117,0.000007,0.000000,0.000005,0.000017,7,1000
/data/egentili/ML_Laplace.mtx,5761828347.643525,0.009574,0.000000,0.009449,0.014450,7,1000
/data/egentili/nlpkkt80.mtx,5275831140.484347,0.010687,0.000000,0.010509,0.016222,7,1000
/data/egentili/olafu.mtx,8637466865.979416,0.000235,0.000000,0.000225,0.000674,7,1000
/data/egentili/olm1000.mtx,1332088278.064161,0.000006,0.000000,0.000004,0.000021,7,1000
/data/egentili/PR02R.mtx,4954500007.947556,0.003304,0.000000,0.003248,0.005557,7,1000
/data/egentili/raefsky2.mtx,8614490987.212940,0.000068,0.000000,0.000065,0.000287,7,1000
/data/egentili/rdist2.mtx,2984667638.611169,0.000038,0.000000,0.000035,0.000187,7,1000
/data/egentili/roadNet-PA.mtx,3024338345.401745,0.002039,0.000000,0.002002,0.003375,7,1000
/data/egentili/thermal1.mtx,7239609573.036211,0.000159,0.000000,0.000154,0.000550,7,1000
/data/egentili/thermal2.mtx,3382361606.619017,0.005074,0.000000,0.005020,0.008478,7,1000
/data/egentili/thermomech_TK.mtx,6372525210.836806,0.000223,0.000000,0.000215,0.000890,7,1000
/data/egentili/webbase-1M.mtx,814459980.062901,0.007626,0.000000,0.007367,0.009401,7,1000
/data/egentili/west2021.mtx,1694064137.225827,0.000009,0.000000,0.000007,0.000021,7,1000
