File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,442348855.821417,0.000051,0.000000,0.000047,0.000647,16,1000
/data/egentili/af_1_k101.mtx,6025900374.206141,0.005825,0.000000,0.005771,0.010705,16,1000
/data/egentili/af23560.mtx,16871453427.161921,0.000055,0.000000,0.000044,0.000298,16,1000
/data/egentili/amazon0302.mtx,10495640570.927320,0.000235,0.000000,0.000221,0.001182,16,1000
/data/egentili/bcsstk17.mtx,15519699502.208044,0.000055,0.000000,0.000053,0.000349,16,1000
/data/egentili/cage4.mtx,14914989.652446,0.000007,0.000000,0.000005,0.000023,16,1000
/data/egentili/cant.mtx,10023881700.576086,0.000800,0.000000,0.000771,0.002314,16,1000
/data/egentili/cavity10.mtx,7532945390.389161,0.000020,0.000000,0.000018,0.000147,16,1000
/data/egentili/cop20k_A.mtx,5044540717.622963,0.001040,0.000000,0.000992,0.002014,16,1000
/data/egentili/Cube_Coup_dt0.mtx,7450813652.383684,0.033394,0.000090,0.024416,0.073037,16,1000
/data/egentili/dc1.mtx,273834721.484981,0.005598,0.000000,0.005487,0.006056,16,1000
/data/egentili/FEM_3D_thermal1.mtx,19322889309.167622,0.000045,0.000000,0.000042,0.000332,16,1000
/data/egentili/lung2.mtx,10953596460.495050,0.000090,0.000000,0.000086,0.000494,16,1000
/data/egentili/mac_econ_fwd500.mtx,2672702536.740894,0.000953,0.000000,0.000920,0.002513,16,1000
/data/egentili/mcfe.mtx,3883428660.544005,0.000013,0.000000,0.000011,0.000126,16,1000
/data/egentili/mhd4800a.mtx,10766325653.807304,0.000019,0.000000,0.000016,0.000153,16,1000
/data/egentili/mhda416.mtx,2392596683.095650,0.000007,0.000000,0.000005,0.000024,16,1000
/data/egentili/ML_Laplace.mtx,5856086597.982756,0.009420,0.000000,0.009356,0.015623,16,1000
/data/egentili/nlpkkt80.mtx,5436161623.136664,0.010372,0.000000,0.010322,0.016907,16,1000
/data/egentili/olafu.mtx,17815099420.178532,0.000114,0.000000,0.000105,0.000488,16,1000
/data/egentili/olm1000.mtx,1120499034.557735,0.000007,0.000000,0.000005,0.000023,16,1000
/data/egentili/PR02R.mtx,5259197997.883436,0.003113,0.000000,0.003084,0.005829,16,1000
/data/egentili/raefsky2.mtx,15618229279.475073,0.000038,0.000000,0.000034,0.000217,16,1000
/data/egentili/rdist2.mtx,4945441872.912768,0.000023,0.000000,0.000021,0.000156,16,1000
/data/egentili/roadNet-PA.mtx,3567245069.248968,0.001729,0.000000,0.001701,0.003534,16,1000
/data/egentili/thermal1.mtx,14958155463.625793,0.000077,0.000000,0.000071,0.000568,16,1000
/data/egentili/thermal2.mtx,3422442893.967632,0.005014,0.000000,0.004961,0.008295,16,1000
/data/egentili/thermomech_TK.mtx,13367130419.638458,0.000106,0.000000,0.000099,0.000714,16,1000
/data/egentili/webbase-1M.mtx,970162647.541550,0.006402,0.000000,0.006248,0.008591,16,1000
/data/egentili/west2021.mtx,1775762103.647454,0.000008,0.000000,0.000006,0.000025,16,1000
