File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,2205080141.292175,0.000010,0.000000,0.000007,0.001072,16,1000
/data/egentili/af_1_k101.mtx,5059260093.656751,0.006938,0.000003,0.006216,0.037996,16,1000
/data/egentili/af23560.mtx,24438692958.315647,0.000038,0.000000,0.000035,0.000287,16,1000
/data/egentili/amazon0302.mtx,9496807090.123716,0.000260,0.000000,0.000192,0.001520,16,1000
/data/egentili/bcsstk17.mtx,12063828990.481474,0.000071,0.000000,0.000041,0.000334,16,1000
/data/egentili/cage4.mtx,9656976.051270,0.000010,0.000000,0.000006,0.000026,16,1000
/data/egentili/cant.mtx,10966913879.930090,0.000731,0.000000,0.000624,0.002484,16,1000
/data/egentili/cavity10.mtx,13221297655.789461,0.000012,0.000000,0.000010,0.000137,16,1000
/data/egentili/cop20k_A.mtx,5671204380.311368,0.000925,0.000002,0.000677,0.035686,16,1000
/data/egentili/Cube_Coup_dt0.mtx,7642398740.325555,0.032557,0.000114,0.025505,0.115836,16,1000
/data/egentili/dc1.mtx,4978516231.163894,0.000308,0.000000,0.000303,0.001292,16,1000
/data/egentili/FEM_3D_thermal1.mtx,23833112873.309868,0.000036,0.000000,0.000034,0.000256,16,1000
/data/egentili/lung2.mtx,12645589944.048382,0.000078,0.000000,0.000065,0.004109,16,1000
/data/egentili/mac_econ_fwd500.mtx,18480893154.887119,0.000138,0.000000,0.000103,0.000871,16,1000
/data/egentili/mcfe.mtx,6004334490.113364,0.000008,0.000000,0.000006,0.000118,16,1000
/data/egentili/mhd4800a.mtx,15135196135.268854,0.000014,0.000000,0.000011,0.000149,16,1000
/data/egentili/mhda416.mtx,2572198107.943248,0.000007,0.000000,0.000005,0.000012,16,1000
/data/egentili/ML_Laplace.mtx,5663337032.104488,0.009741,0.000010,0.005902,0.060112,16,1000
/data/egentili/nlpkkt80.mtx,6398815005.430389,0.008812,0.000018,0.006655,0.062990,16,1000
/data/egentili/olafu.mtx,21449019209.971882,0.000095,0.000000,0.000092,0.000586,16,1000
/data/egentili/olm1000.mtx,1270885843.744190,0.000006,0.000000,0.000005,0.000017,16,1000
/data/egentili/PR02R.mtx,5870248599.858438,0.002789,0.000002,0.002483,0.025890,16,1000
/data/egentili/raefsky2.mtx,17630183434.758053,0.000033,0.000000,0.000031,0.000202,16,1000
/data/egentili/rdist2.mtx,11052688928.100657,0.000010,0.000000,0.000008,0.000121,16,1000
/data/egentili/roadNet-PA.mtx,3704287458.365599,0.001665,0.000002,0.001376,0.025152,16,1000
/data/egentili/thermal1.mtx,19202556671.120567,0.000060,0.000000,0.000056,0.000490,16,1000
/data/egentili/thermal2.mtx,3201789011.735784,0.005360,0.000006,0.004246,0.045058,16,1000
/data/egentili/thermomech_TK.mtx,12513902092.429998,0.000114,0.000000,0.000081,0.000795,16,1000
/data/egentili/webbase-1M.mtx,2963709961.070266,0.002096,0.000001,0.001746,0.022954,16,1000
/data/egentili/west2021.mtx,2214433766.104720,0.000007,0.000000,0.000005,0.000016,16,1000
