File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,2206445438.215241,0.000010,0.000000,0.000007,0.000710,9,1000
/data/egentili/af_1_k101.mtx,5931772459.575780,0.005918,0.000004,0.003903,0.023040,9,1000
/data/egentili/af23560.mtx,16012740061.714716,0.000058,0.000000,0.000055,0.000246,9,1000
/data/egentili/amazon0302.mtx,5249035564.246242,0.000471,0.000000,0.000371,0.004622,9,1000
/data/egentili/bcsstk17.mtx,12800723891.690184,0.000067,0.000000,0.000065,0.000226,9,1000
/data/egentili/cage4.mtx,19974146.260591,0.000005,0.000000,0.000003,0.000015,9,1000
/data/egentili/cant.mtx,7958385341.228832,0.001007,0.000000,0.000859,0.005150,9,1000
/data/egentili/cavity10.mtx,10129648944.772333,0.000015,0.000000,0.000013,0.000113,9,1000
/data/egentili/cop20k_A.mtx,4122493714.402443,0.001273,0.000000,0.001098,0.009227,9,1000
/data/egentili/Cube_Coup_dt0.mtx,6130003288.312364,0.040589,0.000136,0.027372,0.104152,9,1000
/data/egentili/dc1.mtx,4593246052.636316,0.000334,0.000000,0.000318,0.001480,9,1000
/data/egentili/FEM_3D_thermal1.mtx,15854906787.096985,0.000054,0.000000,0.000052,0.000243,9,1000
/data/egentili/lung2.mtx,14407666135.379749,0.000068,0.000000,0.000066,0.000308,9,1000
/data/egentili/mac_econ_fwd500.mtx,14257926063.237144,0.000179,0.000000,0.000173,0.000832,9,1000
/data/egentili/mcfe.mtx,5923795240.745616,0.000008,0.000000,0.000007,0.000105,9,1000
/data/egentili/mhd4800a.mtx,12423318595.742048,0.000016,0.000000,0.000015,0.000123,9,1000
/data/egentili/mhda416.mtx,3316696714.768038,0.000005,0.000000,0.000004,0.000012,9,1000
/data/egentili/ML_Laplace.mtx,5069096098.290336,0.010883,0.000005,0.009733,0.038113,9,1000
/data/egentili/nlpkkt80.mtx,4594162740.572534,0.012273,0.000008,0.010989,0.039162,9,1000
/data/egentili/olafu.mtx,12957217450.670258,0.000157,0.000000,0.000149,0.000571,9,1000
/data/egentili/olm1000.mtx,1567743570.752572,0.000005,0.000000,0.000003,0.000010,9,1000
/data/egentili/PR02R.mtx,5569269284.774843,0.002939,0.000001,0.002433,0.011033,9,1000
/data/egentili/raefsky2.mtx,12111374877.575157,0.000048,0.000000,0.000047,0.000177,9,1000
/data/egentili/rdist2.mtx,9842682166.542742,0.000012,0.000000,0.000010,0.000114,9,1000
/data/egentili/roadNet-PA.mtx,3294105824.063427,0.001872,0.000001,0.001524,0.007898,9,1000
/data/egentili/thermal1.mtx,10937076653.554270,0.000105,0.000000,0.000102,0.000471,9,1000
/data/egentili/thermal2.mtx,2966499162.703950,0.005785,0.000002,0.004657,0.032958,9,1000
/data/egentili/thermomech_TK.mtx,9841595063.726830,0.000145,0.000000,0.000140,0.000767,9,1000
/data/egentili/webbase-1M.mtx,2597125232.709163,0.002392,0.000001,0.002081,0.011939,9,1000
/data/egentili/west2021.mtx,2594571858.749998,0.000006,0.000000,0.000004,0.000015,9,1000
