File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,2614793745.591557,0.000009,0.000000,0.000006,0.000776,10,1000
/data/egentili/af_1_k101.mtx,6319932228.833785,0.005554,0.000004,0.003940,0.029586,10,1000
/data/egentili/af23560.mtx,17653188089.013325,0.000052,0.000000,0.000050,0.000262,10,1000
/data/egentili/amazon0302.mtx,7466719860.361464,0.000331,0.000000,0.000307,0.001618,10,1000
/data/egentili/bcsstk17.mtx,14372780097.437956,0.000060,0.000000,0.000058,0.000240,10,1000
/data/egentili/cage4.mtx,20553857.954381,0.000005,0.000000,0.000003,0.000011,10,1000
/data/egentili/cant.mtx,8683916686.611582,0.000923,0.000000,0.000813,0.002376,10,1000
/data/egentili/cavity10.mtx,10958133177.472397,0.000014,0.000000,0.000012,0.000125,10,1000
/data/egentili/cop20k_A.mtx,4796269177.796808,0.001094,0.000000,0.000962,0.006991,10,1000
/data/egentili/Cube_Coup_dt0.mtx,5484877239.802709,0.045363,0.000111,0.029376,0.107408,10,1000
/data/egentili/dc1.mtx,4989263222.940446,0.000307,0.000000,0.000303,0.000787,10,1000
/data/egentili/FEM_3D_thermal1.mtx,17215337719.609863,0.000050,0.000000,0.000048,0.000249,10,1000
/data/egentili/lung2.mtx,15860932936.141254,0.000062,0.000000,0.000060,0.000392,10,1000
/data/egentili/mac_econ_fwd500.mtx,15767500703.176979,0.000162,0.000000,0.000154,0.000995,10,1000
/data/egentili/mcfe.mtx,5796394708.042960,0.000008,0.000000,0.000007,0.000097,10,1000
/data/egentili/mhd4800a.mtx,4130428852.023241,0.000050,0.000000,0.000018,0.011592,10,1000
/data/egentili/mhda416.mtx,2860850526.491888,0.000006,0.000000,0.000004,0.000015,10,1000
/data/egentili/ML_Laplace.mtx,5129747599.823712,0.010754,0.000006,0.009693,0.056028,10,1000
/data/egentili/nlpkkt80.mtx,4689526928.984437,0.012024,0.000010,0.010842,0.070234,10,1000
/data/egentili/olafu.mtx,12846141619.691511,0.000158,0.000000,0.000134,0.000604,10,1000
/data/egentili/olm1000.mtx,1556699877.543923,0.000005,0.000000,0.000004,0.000012,10,1000
/data/egentili/PR02R.mtx,5701551338.834360,0.002871,0.000001,0.002396,0.010464,10,1000
/data/egentili/raefsky2.mtx,13174304536.716904,0.000045,0.000000,0.000042,0.000191,10,1000
/data/egentili/rdist2.mtx,9958284620.011911,0.000011,0.000000,0.000010,0.000128,10,1000
/data/egentili/roadNet-PA.mtx,3467026088.133763,0.001779,0.000001,0.001457,0.017001,10,1000
/data/egentili/thermal1.mtx,12534545608.368666,0.000092,0.000000,0.000089,0.000491,10,1000
/data/egentili/thermal2.mtx,3283538181.355781,0.005226,0.000005,0.004139,0.042124,10,1000
/data/egentili/thermomech_TK.mtx,8854161989.327677,0.000161,0.000000,0.000124,0.000808,10,1000
/data/egentili/webbase-1M.mtx,2486155525.089214,0.002498,0.000001,0.002076,0.025508,10,1000
/data/egentili/west2021.mtx,2330704955.844514,0.000006,0.000000,0.000005,0.000016,10,1000
