matrix,time,flops,std_dev,min,max
"/data/egentili/adder_dcop_32.mtx",0.018111,1241910.875000,0.000052,0.016448,0.244800
"/data/egentili/af_1_k101.mtx",1.226693,28614618.000000,0.004614,1.188736,1.395040
"/data/egentili/af23560.mtx",0.056752,16232023.000000,0.000002,0.053792,0.063264
"/data/egentili/amazon0302.mtx",0.514581,4799542.000000,0.000000,0.512608,0.516256
"/data/egentili/bcsstk17.mtx",0.033853,25324478.000000,0.000001,0.032704,0.050720
"/data/egentili/cage4.mtx",0.004239,23116.667969,0.000000,0.002976,0.010624
"/data/egentili/cant.mtx",0.181795,44086852.000000,0.000003,0.175968,0.193568
"/data/egentili/cavity10.mtx",0.009439,16140044.000000,0.000000,0.008192,0.022016
"/data/egentili/cop20k_A.mtx",0.256037,20499590.000000,0.000001,0.252480,0.269888
"/data/egentili/Cube_Coup_dt0.mtx",5.557107,44773680.000000,0.004369,5.522400,6.406112
"/data/egentili/dc1.mtx",1.018686,1504676.250000,0.000001,1.015872,1.021568
"/data/egentili/FEM_3D_thermal1.mtx",0.044805,19227320.000000,0.000001,0.043008,0.052768
"/data/egentili/lung2.mtx",0.223032,4416989.000000,0.000000,0.221216,0.234656
"/data/egentili/mac_econ_fwd500.mtx",0.422234,6031673.500000,0.000000,0.419872,0.426432
"/data/egentili/mcfe.mtx",0.006315,7722353.000000,0.000000,0.005024,0.014688
"/data/egentili/mhd4800a.mtx",0.015550,13151414.000000,0.000000,0.014336,0.026560
"/data/egentili/mhda416.mtx",0.006148,2785253.750000,0.000001,0.004928,0.019520
"/data/egentili/ML_Laplace.mtx",1.107360,49817032.000000,0.002750,1.063392,1.256224
"/data/egentili/nlpkkt80.mtx",2.303622,24476826.000000,0.007824,2.270048,2.711616
"/data/egentili/olafu.mtx",0.053521,37934524.000000,0.000001,0.051648,0.066464
"/data/egentili/olm1000.mtx",0.005704,1401223.875000,0.000000,0.004320,0.010944
"/data/egentili/PR02R.mtx",0.459869,35597720.000000,0.000894,0.425792,0.498080
"/data/egentili/raefsky2.mtx",0.014064,41744468.000000,0.000001,0.012672,0.031936
"/data/egentili/rdist2.mtx",0.011982,9486495.000000,0.000000,0.010656,0.020896
"/data/egentili/roadNet-PA.mtx",2.142817,2878263.750000,0.000073,2.139616,2.408480
"/data/egentili/thermal1.mtx",0.167354,6865178.500000,0.000000,0.165888,0.169600
"/data/egentili/thermal2.mtx",2.430948,7059232.000000,0.005996,2.410496,2.842624
"/data/egentili/thermomech_TK.mtx",0.205595,6921948.000000,0.000000,0.204672,0.210816
"/data/egentili/webbase-1M.mtx",2.058149,3017794.500000,0.000058,2.046272,2.079424
"/data/egentili/west2021.mtx",0.008554,1709067.375000,0.000001,0.007488,0.025920
