matrix,time,flops,std_dev,min,max
"/data/egentili/adder_dcop_32.mtx",0.154412,145661.812500,0.000047,0.147872,0.347232
"/data/egentili/af_1_k101.mtx",2.530182,13873055.000000,0.000105,2.519232,2.832384
"/data/egentili/af23560.mtx",0.054615,16867144.000000,0.000000,0.053248,0.056736
"/data/egentili/amazon0302.mtx",0.087707,28159226.000000,0.000000,0.086016,0.095136
"/data/egentili/bcsstk17.mtx",0.095134,9011536.000000,0.000001,0.092160,0.106880
"/data/egentili/cage4.mtx",0.004330,22634.873047,0.000000,0.002944,0.010784
"/data/egentili/cant.mtx",0.572928,13989139.000000,0.000188,0.530016,0.619296
"/data/egentili/cavity10.mtx",0.056077,2716637.000000,0.000001,0.055168,0.069856
"/data/egentili/cop20k_A.mtx",0.452654,11595318.000000,0.000001,0.449600,0.456704
"/data/egentili/Cube_Coup_dt0.mtx",12.777215,19473112.000000,0.000223,12.756288,13.066240
"/data/egentili/dc1.mtx",19.645372,78023.054688,0.001210,19.622623,20.682400
"/data/egentili/FEM_3D_thermal1.mtx",0.053064,16234719.000000,0.000001,0.051200,0.068832
"/data/egentili/lung2.mtx",0.052999,18587528.000000,0.000001,0.049504,0.057568
"/data/egentili/mac_econ_fwd500.mtx",0.422296,6030786.000000,0.000022,0.412032,0.433280
"/data/egentili/mcfe.mtx",0.038974,1251198.000000,0.000000,0.037344,0.050688
"/data/egentili/mhd4800a.mtx",0.030511,6702644.000000,0.000000,0.028928,0.038400
"/data/egentili/mhda416.mtx",0.012927,1324661.125000,0.000000,0.012224,0.016480
"/data/egentili/ML_Laplace.mtx",4.867170,11334182.000000,0.000607,4.785056,5.146176
"/data/egentili/nlpkkt80.mtx",3.396189,16602535.000000,0.000015,3.384672,3.468160
"/data/egentili/olafu.mtx",0.169136,12004001.000000,0.000002,0.165664,0.191424
"/data/egentili/olm1000.mtx",0.007170,1114641.625000,0.000000,0.006144,0.012608
"/data/egentili/PR02R.mtx",1.604839,10200568.000000,0.000270,1.549120,1.660480
"/data/egentili/raefsky2.mtx",0.105649,5557085.000000,0.000001,0.104288,0.121408
"/data/egentili/rdist2.mtx",0.057163,1988500.250000,0.000000,0.055584,0.068928
"/data/egentili/roadNet-PA.mtx",0.203000,30382258.000000,0.000000,0.201152,0.207040
"/data/egentili/thermal1.mtx",0.051458,22327470.000000,0.000001,0.047936,0.056960
"/data/egentili/thermal2.mtx",0.786035,21831892.000000,0.000017,0.772512,0.797088
"/data/egentili/thermomech_TK.mtx",0.063985,22241284.000000,0.000001,0.061760,0.068320
"/data/egentili/webbase-1M.mtx",1.262420,4919974.500000,0.001181,1.237856,1.423200
"/data/egentili/west2021.mtx",0.009499,1539065.750000,0.000000,0.008192,0.016512
