File,FLOPS,mean_time [s],num_threads,num_runs
/data/egentili/adder_dcop_32/adder_dcop_32.mtx,342604722.010663,0.000066,40,20
/data/egentili/af_1_k101/af_1_k101.mtx,557497899.536707,0.062962,40,20
/data/egentili/af23560/af23560.mtx,537736267.585080,0.001713,40,20
/data/egentili/amazon0302/amazon0302.mtx,278868156.746289,0.008856,40,20
/data/egentili/bcsstk17/bcsstk17.mtx,37997433.743831,0.022562,40,20
/data/egentili/cage4/cage4.mtx,34385964.912281,0.000003,40,20
/data/egentili/cant/cant.mtx,40498047.042773,0.197905,40,20
/data/egentili/cavity10/cavity10.mtx,38208723.132101,0.003987,40,20
/data/egentili/cop20k_A/cop20k_A.mtx,193341179.460827,0.027147,40,20
/data/egentili/Cube_Coup_dt0/Cube_Coup_dt0.mtx,560747199.753175,0.443715,40,20
/data/egentili/dc1/dc1.mtx,344296768.831636,0.004452,40,20
/data/egentili/FEM_3D_thermal1/FEM_3D_thermal1.mtx,37939379.259471,0.022707,40,20
/data/egentili/lung2/lung2.mtx,36817374.047684,0.026757,40,20
/data/egentili/mac_econ_fwd500/mac_econ_fwd500.mtx,37202349.780776,0.068457,40,20
/data/egentili/mcfe/mcfe.mtx,39116030.962981,0.001247,40,20
/data/egentili/mhd4800a/mhd4800a.mtx,38003066.202091,0.005381,40,20
/data/egentili/mhda416/mhda416.mtx,37388646.288210,0.000458,40,20
/data/egentili/ML_Laplace/ML_Laplace.mtx,546659677.189199,0.100914,40,20
/data/egentili/nlpkkt80/nlpkkt80.mtx,543789248.112397,0.103690,40,20
/data/egentili/olafu/olafu.mtx,37826590.801540,0.053674,40,20
/data/egentili/olm1000/olm1000.mtx,36277802.995915,0.000220,40,20
/data/egentili/PR02R/PR02R.mtx,546697145.834134,0.029944,40,20
/data/egentili/raefsky2/raefsky2.mtx,38037058.632977,0.015435,40,20
/data/egentili/rdist2/rdist2.mtx,38169881.965782,0.002978,40,20
/data/egentili/roadNet-PA/roadNet-PA.mtx,35842411.968020,0.172075,40,20
/data/egentili/thermal1/thermal1.mtx,37010290.514977,0.031043,40,20
/data/egentili/thermal2/thermal2.mtx,37704511.775694,0.455135,40,20
/data/egentili/thermomech_TK/thermomech_TK.mtx,37160423.066830,0.038297,40,20
/data/egentili/webbase-1M/webbase-1M.mtx,333787729.372281,0.018608,40,20
/data/egentili/west2021/west2021.mtx,40032858.707558,0.000365,40,20
