matrix,time,flops,std_dev,min,max
"/data/egentili/adder_dcop_32.mtx",0.109255,205867.406250,0.000038,0.107168,0.302944
"/data/egentili/af_1_k101.mtx",2.572910,13642664.000000,0.000035,2.562720,2.686208
"/data/egentili/af23560.mtx",0.046966,19614070.000000,0.000000,0.045152,0.060480
"/data/egentili/amazon0302.mtx",0.129599,19056876.000000,0.000000,0.127648,0.134432
"/data/egentili/bcsstk17.mtx",0.072891,11761440.000000,0.000001,0.070272,0.088800
"/data/egentili/cage4.mtx",0.004422,22160.869141,0.000000,0.002976,0.013216
"/data/egentili/cant.mtx",0.691677,11587435.000000,0.000143,0.640864,0.715424
"/data/egentili/cavity10.mtx",0.035044,4347180.500000,0.000000,0.033440,0.046944
"/data/egentili/cop20k_A.mtx",0.382558,13719907.000000,0.000001,0.379296,0.390304
"/data/egentili/Cube_Coup_dt0.mtx",19.317064,12880433.000000,0.005216,19.066689,19.591713
"/data/egentili/dc1.mtx",12.760387,120121.117188,0.000286,12.752896,13.155296
"/data/egentili/FEM_3D_thermal1.mtx",0.040504,21268972.000000,0.000001,0.038912,0.053920
"/data/egentili/lung2.mtx",0.048813,20181668.000000,0.000000,0.047392,0.052544
"/data/egentili/mac_econ_fwd500.mtx",0.130056,19582174.000000,0.000000,0.127808,0.136352
"/data/egentili/mcfe.mtx",0.025179,1936681.000000,0.000000,0.023264,0.036224
"/data/egentili/mhd4800a.mtx",0.023149,8834399.000000,0.000000,0.021472,0.034016
"/data/egentili/mhda416.mtx",0.010899,1571087.375000,0.000000,0.010080,0.017536
"/data/egentili/ML_Laplace.mtx",4.719275,11689379.000000,0.002013,4.576992,4.997120
"/data/egentili/nlpkkt80.mtx",3.940378,14309629.000000,0.000140,3.930112,4.253216
"/data/egentili/olafu.mtx",0.136761,14845667.000000,0.000001,0.133216,0.149472
"/data/egentili/olm1000.mtx",0.006203,1288472.625000,0.000000,0.004960,0.015488
"/data/egentili/PR02R.mtx",1.284932,12740190.000000,0.000381,1.222976,1.380576
"/data/egentili/raefsky2.mtx",0.098868,5938220.000000,0.000000,0.096864,0.112352
"/data/egentili/rdist2.mtx",0.026928,4221115.500000,0.000000,0.025440,0.037184
"/data/egentili/roadNet-PA.mtx",0.395135,15608831.000000,0.000002,0.391008,0.399360
"/data/egentili/thermal1.mtx",0.051721,22213870.000000,0.000000,0.050112,0.055616
"/data/egentili/thermal2.mtx",0.850194,20184356.000000,0.000472,0.816960,0.990720
"/data/egentili/thermomech_TK.mtx",0.075553,18836004.000000,0.000000,0.073024,0.077376
"/data/egentili/webbase-1M.mtx",0.703559,8828077.000000,0.000866,0.679104,0.756512
"/data/egentili/west2021.mtx",0.008825,1656726.000000,0.000000,0.008160,0.018272
