matrix,time,flops,std_dev,min,max
"/data/egentili/adder_dcop_32.mtx",0.071705,313672.031250,0.000041,0.069984,0.273024
"/data/egentili/af_1_k101.mtx",4.010655,8752024.000000,0.000393,3.977088,4.392992
"/data/egentili/af23560.mtx",0.039085,23569076.000000,0.000001,0.036960,0.059456
"/data/egentili/amazon0302.mtx",0.105447,23421740.000000,0.000000,0.104192,0.110624
"/data/egentili/bcsstk17.mtx",0.076479,11209546.000000,0.000001,0.074432,0.090912
"/data/egentili/cage4.mtx",0.004243,23097.326172,0.000000,0.002944,0.012032
"/data/egentili/cant.mtx",0.969623,8265860.000000,0.000255,0.916160,1.003488
"/data/egentili/cavity10.mtx",0.035832,4251561.000000,0.000000,0.034816,0.043424
"/data/egentili/cop20k_A.mtx",0.471487,11132143.000000,0.000010,0.464896,0.526912
"/data/egentili/Cube_Coup_dt0.mtx",30.100861,8265948.000000,0.009987,29.739008,30.627296
"/data/egentili/dc1.mtx",6.306486,243050.109375,0.000012,6.295424,6.315776
"/data/egentili/FEM_3D_thermal1.mtx",0.046322,18597828.000000,0.000013,0.044928,0.157888
"/data/egentili/lung2.mtx",0.041351,23823408.000000,0.000000,0.039936,0.045056
"/data/egentili/mac_econ_fwd500.mtx",0.110765,22992564.000000,0.000001,0.108544,0.114464
"/data/egentili/mcfe.mtx",0.027472,1775018.000000,0.000000,0.026496,0.037536
"/data/egentili/mhd4800a.mtx",0.027179,7524427.000000,0.000000,0.026304,0.034816
"/data/egentili/mhda416.mtx",0.012301,1392047.875000,0.000000,0.010848,0.016640
"/data/egentili/ML_Laplace.mtx",8.555525,6447926.500000,0.004491,8.373792,9.715904
"/data/egentili/nlpkkt80.mtx",4.325230,13036380.000000,0.000097,4.304512,4.547648
"/data/egentili/olafu.mtx",0.140988,14400567.000000,0.000001,0.138976,0.155520
"/data/egentili/olm1000.mtx",0.006086,1313263.375000,0.000000,0.004800,0.012224
"/data/egentili/PR02R.mtx",1.782489,9183940.000000,0.000330,1.727712,1.838752
"/data/egentili/raefsky2.mtx",0.103374,5679370.000000,0.000001,0.102272,0.118528
"/data/egentili/rdist2.mtx",0.026970,4214535.000000,0.000000,0.025440,0.037568
"/data/egentili/roadNet-PA.mtx",0.306748,20106362.000000,0.000003,0.302816,0.315232
"/data/egentili/thermal1.mtx",0.046186,24875832.000000,0.000000,0.045056,0.049824
"/data/egentili/thermal2.mtx",0.753827,22764668.000000,0.000310,0.735168,0.884256
"/data/egentili/thermomech_TK.mtx",0.067680,21027084.000000,0.000000,0.065952,0.071296
"/data/egentili/webbase-1M.mtx",0.387014,16048700.000000,0.000157,0.374304,0.417472
"/data/egentili/west2021.mtx",0.008830,1655798.500000,0.000000,0.007872,0.016256
