File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,423717235.549619,0.000053,0.000000,0.000051,0.000669,17,1000
/data/egentili/af_1_k101.mtx,6005736413.755418,0.005845,0.000000,0.005768,0.009873,17,1000
/data/egentili/af23560.mtx,18465835900.729774,0.000050,0.000000,0.000048,0.000288,17,1000
/data/egentili/amazon0302.mtx,10302770312.964506,0.000240,0.000000,0.000234,0.001149,17,1000
/data/egentili/bcsstk17.mtx,15903645779.754328,0.000054,0.000000,0.000052,0.000369,17,1000
/data/egentili/cage4.mtx,12799479.727581,0.000008,0.000000,0.000006,0.000024,17,1000
/data/egentili/cant.mtx,10131837853.852995,0.000791,0.000000,0.000758,0.002397,17,1000
/data/egentili/cavity10.mtx,7825280456.319506,0.000019,0.000000,0.000018,0.000145,17,1000
/data/egentili/cop20k_A.mtx,5804503596.691989,0.000904,0.000000,0.000860,0.001849,17,1000
/data/egentili/Cube_Coup_dt0.mtx,7322518687.726444,0.033979,0.000087,0.025792,0.072540,17,1000
/data/egentili/dc1.mtx,259927796.342564,0.005897,0.000000,0.005824,0.006707,17,1000
/data/egentili/FEM_3D_thermal1.mtx,18473249513.079239,0.000047,0.000000,0.000044,0.000299,17,1000
/data/egentili/lung2.mtx,10193818393.577751,0.000097,0.000000,0.000093,0.000489,17,1000
/data/egentili/mac_econ_fwd500.mtx,2829086893.605099,0.000900,0.000000,0.000747,0.002455,17,1000
/data/egentili/mcfe.mtx,4288736473.585767,0.000011,0.000000,0.000009,0.000122,17,1000
/data/egentili/mhd4800a.mtx,10512224829.626671,0.000019,0.000000,0.000017,0.000133,17,1000
/data/egentili/mhda416.mtx,2275205252.453887,0.000008,0.000000,0.000006,0.000016,17,1000
/data/egentili/ML_Laplace.mtx,5914673660.714799,0.009327,0.000000,0.009285,0.015121,17,1000
/data/egentili/nlpkkt80.mtx,5395742100.033061,0.010450,0.000000,0.010406,0.016692,17,1000
/data/egentili/olafu.mtx,17793429926.039295,0.000114,0.000000,0.000111,0.000483,17,1000
/data/egentili/olm1000.mtx,1088561211.940483,0.000007,0.000000,0.000006,0.000017,17,1000
/data/egentili/PR02R.mtx,5288045634.199524,0.003096,0.000000,0.003065,0.005814,17,1000
/data/egentili/raefsky2.mtx,16519496526.711683,0.000036,0.000000,0.000034,0.000215,17,1000
/data/egentili/rdist2.mtx,5315167926.110116,0.000021,0.000000,0.000019,0.000143,17,1000
/data/egentili/roadNet-PA.mtx,3622483133.764541,0.001703,0.000000,0.001677,0.003376,17,1000
/data/egentili/thermal1.mtx,13232299965.589003,0.000087,0.000000,0.000084,0.000579,17,1000
/data/egentili/thermal2.mtx,3422340995.702695,0.005014,0.000000,0.004962,0.008274,17,1000
/data/egentili/thermomech_TK.mtx,12239448517.921524,0.000116,0.000000,0.000112,0.000726,17,1000
/data/egentili/webbase-1M.mtx,913816404.745175,0.006797,0.000000,0.006731,0.008998,17,1000
/data/egentili/west2021.mtx,1691420282.132783,0.000009,0.000000,0.000007,0.000027,17,1000
