File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,452307570.471216,0.000050,0.000000,0.000048,0.000382,9,1000
/data/egentili/af_1_k101.mtx,5983314555.407422,0.005867,0.000000,0.005789,0.009531,9,1000
/data/egentili/af23560.mtx,12238655857.677786,0.000075,0.000000,0.000072,0.000322,9,1000
/data/egentili/amazon0302.mtx,5816234837.373615,0.000425,0.000000,0.000415,0.001407,9,1000
/data/egentili/bcsstk17.mtx,9566580837.317444,0.000090,0.000000,0.000088,0.000354,9,1000
/data/egentili/cage4.mtx,18512089.840374,0.000005,0.000000,0.000004,0.000020,9,1000
/data/egentili/cant.mtx,8171568842.888970,0.000981,0.000000,0.000950,0.002351,9,1000
/data/egentili/cavity10.mtx,5643388970.225854,0.000027,0.000000,0.000025,0.000169,9,1000
/data/egentili/cop20k_A.mtx,3328954219.005444,0.001577,0.000000,0.001540,0.002327,9,1000
/data/egentili/Cube_Coup_dt0.mtx,5450760761.285927,0.045647,0.000006,0.038053,0.069289,9,1000
/data/egentili/dc1.mtx,274451132.060286,0.005585,0.000000,0.005553,0.006055,9,1000
/data/egentili/FEM_3D_thermal1.mtx,11610515443.047026,0.000074,0.000000,0.000072,0.000364,9,1000
/data/egentili/lung2.mtx,6006473599.556275,0.000164,0.000000,0.000160,0.000585,9,1000
/data/egentili/mac_econ_fwd500.mtx,2263901578.864041,0.001125,0.000000,0.001089,0.002498,9,1000
/data/egentili/mcfe.mtx,3729213676.081564,0.000013,0.000000,0.000011,0.000126,9,1000
/data/egentili/mhd4800a.mtx,7903814654.386381,0.000026,0.000000,0.000024,0.000157,9,1000
/data/egentili/mhda416.mtx,2912323511.259448,0.000006,0.000000,0.000005,0.000022,9,1000
/data/egentili/ML_Laplace.mtx,5929206977.501673,0.009304,0.000000,0.009167,0.014521,9,1000
/data/egentili/nlpkkt80.mtx,5332870212.595418,0.010573,0.000000,0.010402,0.016391,9,1000
/data/egentili/olafu.mtx,10632803058.344347,0.000191,0.000000,0.000186,0.000508,9,1000
/data/egentili/olm1000.mtx,1447166204.926255,0.000006,0.000000,0.000004,0.000019,9,1000
/data/egentili/PR02R.mtx,5130015556.391890,0.003191,0.000000,0.003141,0.005704,9,1000
/data/egentili/raefsky2.mtx,10632186303.641884,0.000055,0.000000,0.000053,0.000275,9,1000
/data/egentili/rdist2.mtx,3639555105.939816,0.000031,0.000000,0.000029,0.000171,9,1000
/data/egentili/roadNet-PA.mtx,3315730991.150871,0.001860,0.000000,0.001823,0.003339,9,1000
/data/egentili/thermal1.mtx,7504952186.271332,0.000153,0.000000,0.000150,0.000584,9,1000
/data/egentili/thermal2.mtx,3342398984.144837,0.005134,0.000000,0.005051,0.008522,9,1000
/data/egentili/thermomech_TK.mtx,6989641576.658927,0.000204,0.000000,0.000200,0.000740,9,1000
/data/egentili/webbase-1M.mtx,869803018.035228,0.007141,0.000000,0.007059,0.009069,9,1000
/data/egentili/west2021.mtx,1768597451.467969,0.000008,0.000000,0.000007,0.000025,9,1000
