File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,439114736.277536,0.000051,0.000000,0.000049,0.000308,5,1000
/data/egentili/af_1_k101.mtx,5209813795.860598,0.006738,0.000000,0.006650,0.010608,5,1000
/data/egentili/af23560.mtx,5950191689.399924,0.000155,0.000000,0.000150,0.000560,5,1000
/data/egentili/amazon0302.mtx,3068310978.472591,0.000805,0.000000,0.000768,0.002067,5,1000
/data/egentili/bcsstk17.mtx,5462339629.634379,0.000157,0.000000,0.000151,0.000533,5,1000
/data/egentili/cage4.mtx,20358223.250022,0.000005,0.000000,0.000003,0.000020,5,1000
/data/egentili/cant.mtx,5510343803.392003,0.001454,0.000000,0.001414,0.002657,5,1000
/data/egentili/cavity10.mtx,3569543004.701654,0.000043,0.000000,0.000041,0.000218,5,1000
/data/egentili/cop20k_A.mtx,2357927568.216172,0.002226,0.000000,0.002198,0.003074,5,1000
/data/egentili/Cube_Coup_dt0.mtx,5960808746.223531,0.041741,0.000048,0.036136,0.078029,5,1000
/data/egentili/dc1.mtx,287849924.198249,0.005325,0.000000,0.005288,0.005947,5,1000
/data/egentili/FEM_3D_thermal1.mtx,6786933903.593211,0.000127,0.000000,0.000124,0.000468,5,1000
/data/egentili/lung2.mtx,3507384517.106574,0.000281,0.000000,0.000276,0.000922,5,1000
/data/egentili/mac_econ_fwd500.mtx,1552506996.126690,0.001640,0.000000,0.001601,0.002980,5,1000
/data/egentili/mcfe.mtx,2604041411.041570,0.000019,0.000000,0.000017,0.000133,5,1000
/data/egentili/mhd4800a.mtx,4858014782.002457,0.000042,0.000000,0.000040,0.000195,5,1000
/data/egentili/mhda416.mtx,2596812234.454298,0.000007,0.000000,0.000006,0.000020,5,1000
/data/egentili/ML_Laplace.mtx,5256947966.575707,0.010494,0.000000,0.010391,0.016455,5,1000
/data/egentili/nlpkkt80.mtx,4695383197.683624,0.012009,0.000000,0.011856,0.018745,5,1000
/data/egentili/olafu.mtx,6192080452.665930,0.000328,0.000000,0.000320,0.000765,5,1000
/data/egentili/olm1000.mtx,1462623412.080706,0.000005,0.000000,0.000004,0.000013,5,1000
/data/egentili/PR02R.mtx,4218815939.457448,0.003880,0.000000,0.003748,0.006571,5,1000
/data/egentili/raefsky2.mtx,6279665299.810165,0.000093,0.000000,0.000090,0.000305,5,1000
/data/egentili/rdist2.mtx,2183792864.259762,0.000052,0.000000,0.000050,0.000238,5,1000
/data/egentili/roadNet-PA.mtx,2258739922.412321,0.002731,0.000000,0.002650,0.004176,5,1000
/data/egentili/thermal1.mtx,4510831557.220358,0.000255,0.000000,0.000249,0.000913,5,1000
/data/egentili/thermal2.mtx,3143252947.993293,0.005460,0.000000,0.005271,0.009511,5,1000
/data/egentili/thermomech_TK.mtx,3936498062.318622,0.000362,0.000000,0.000348,0.000916,5,1000
/data/egentili/webbase-1M.mtx,779798822.737302,0.007965,0.000000,0.007890,0.010445,5,1000
/data/egentili/west2021.mtx,1314555816.548428,0.000011,0.000000,0.000010,0.000028,5,1000
