File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,420909571.753610,0.000053,0.000000,0.000049,0.000758,4,1000
/data/egentili/af_1_k101.mtx,5043228452.461904,0.006960,0.000001,0.006032,0.015282,4,1000
/data/egentili/af23560.mtx,4837415697.162313,0.000190,0.000000,0.000175,0.000352,4,1000
/data/egentili/amazon0302.mtx,2756824940.798904,0.000896,0.000000,0.000883,0.002432,4,1000
/data/egentili/bcsstk17.mtx,4736273505.093503,0.000181,0.000000,0.000175,0.000670,4,1000
/data/egentili/cage4.mtx,22832238.698658,0.000004,0.000000,0.000002,0.000020,4,1000
/data/egentili/cant.mtx,4687072615.596865,0.001710,0.000000,0.001671,0.002663,4,1000
/data/egentili/cavity10.mtx,3088922488.616126,0.000049,0.000000,0.000047,0.000165,4,1000
/data/egentili/cop20k_A.mtx,2208926273.335026,0.002376,0.000000,0.002260,0.003286,4,1000
/data/egentili/Cube_Coup_dt0.mtx,5365406979.607273,0.046373,0.000036,0.041739,0.087247,4,1000
/data/egentili/dc1.mtx,265178218.422099,0.005780,0.000000,0.005428,0.005946,4,1000
/data/egentili/FEM_3D_thermal1.mtx,5452892676.413288,0.000158,0.000000,0.000153,0.000555,4,1000
/data/egentili/lung2.mtx,2796698575.539702,0.000352,0.000000,0.000323,0.000858,4,1000
/data/egentili/mac_econ_fwd500.mtx,1368440411.070593,0.001861,0.000000,0.001829,0.002990,4,1000
/data/egentili/mcfe.mtx,2279864213.200614,0.000021,0.000000,0.000020,0.000138,4,1000
/data/egentili/mhd4800a.mtx,3968242672.772216,0.000052,0.000000,0.000049,0.000231,4,1000
/data/egentili/mhda416.mtx,2426412872.072878,0.000007,0.000000,0.000006,0.000023,4,1000
/data/egentili/ML_Laplace.mtx,4706179162.102085,0.011722,0.000000,0.011586,0.016141,4,1000
/data/egentili/nlpkkt80.mtx,4397186488.005052,0.012823,0.000000,0.012700,0.017794,4,1000
/data/egentili/olafu.mtx,5220647340.097271,0.000389,0.000000,0.000383,0.001028,4,1000
/data/egentili/olm1000.mtx,1440575968.429134,0.000006,0.000000,0.000004,0.000016,4,1000
/data/egentili/PR02R.mtx,3894398410.768441,0.004204,0.000000,0.004152,0.006270,4,1000
/data/egentili/raefsky2.mtx,5255247561.435119,0.000112,0.000000,0.000105,0.000425,4,1000
/data/egentili/rdist2.mtx,1837316890.732591,0.000062,0.000000,0.000057,0.000267,4,1000
/data/egentili/roadNet-PA.mtx,1950481910.597134,0.003162,0.000000,0.003104,0.004166,4,1000
/data/egentili/thermal1.mtx,3679607016.435222,0.000312,0.000000,0.000293,0.000687,4,1000
/data/egentili/thermal2.mtx,2542918086.282309,0.006748,0.000000,0.006656,0.010011,4,1000
/data/egentili/thermomech_TK.mtx,3313628498.383732,0.000429,0.000000,0.000411,0.001308,4,1000
/data/egentili/webbase-1M.mtx,700054458.153429,0.008872,0.000000,0.008619,0.009992,4,1000
/data/egentili/west2021.mtx,1233993378.070337,0.000012,0.000000,0.000011,0.000028,4,1000
