File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,392528773.864138,0.000057,0.000000,0.000054,0.001445,30,1000
/data/egentili/af_1_k101.mtx,6546090737.489570,0.005362,0.000001,0.003096,0.011565,30,1000
/data/egentili/af23560.mtx,20762287762.344776,0.000044,0.000000,0.000042,0.000323,30,1000
/data/egentili/amazon0302.mtx,9997323311.571478,0.000247,0.000000,0.000243,0.001094,30,1000
/data/egentili/bcsstk17.mtx,18025310183.484497,0.000048,0.000000,0.000045,0.000364,30,1000
/data/egentili/cage4.mtx,9202211.831628,0.000011,0.000000,0.000009,0.000016,30,1000
/data/egentili/cant.mtx,12723699723.410715,0.000630,0.000000,0.000604,0.002433,30,1000
/data/egentili/cavity10.mtx,7411674256.372483,0.000021,0.000000,0.000017,0.000158,30,1000
/data/egentili/cop20k_A.mtx,7668295328.114721,0.000684,0.000000,0.000666,0.001861,30,1000
/data/egentili/Cube_Coup_dt0.mtx,5268322679.898022,0.047228,0.000005,0.040572,0.074672,30,1000
/data/egentili/dc1.mtx,258327823.084915,0.005934,0.000000,0.005820,0.006413,30,1000
/data/egentili/FEM_3D_thermal1.mtx,20234265639.600441,0.000043,0.000000,0.000040,0.000308,30,1000
/data/egentili/lung2.mtx,10329602577.914291,0.000095,0.000000,0.000092,0.000561,30,1000
/data/egentili/mac_econ_fwd500.mtx,3171295589.143832,0.000803,0.000000,0.000775,0.002652,30,1000
/data/egentili/mcfe.mtx,3382407664.038203,0.000014,0.000000,0.000012,0.000134,30,1000
/data/egentili/mhd4800a.mtx,10347624035.952333,0.000020,0.000000,0.000016,0.000148,30,1000
/data/egentili/mhda416.mtx,1532811093.056428,0.000011,0.000000,0.000009,0.000113,30,1000
/data/egentili/ML_Laplace.mtx,5873428737.939161,0.009392,0.000000,0.009256,0.015950,30,1000
/data/egentili/nlpkkt80.mtx,5223171623.726849,0.010795,0.000000,0.010736,0.017252,30,1000
/data/egentili/olafu.mtx,24402862284.965637,0.000083,0.000000,0.000080,0.000528,30,1000
/data/egentili/olm1000.mtx,768088356.903193,0.000010,0.000000,0.000009,0.000018,30,1000
/data/egentili/PR02R.mtx,5152649684.296510,0.003177,0.000000,0.003154,0.006062,30,1000
/data/egentili/raefsky2.mtx,20363511099.211617,0.000029,0.000000,0.000026,0.000221,30,1000
/data/egentili/rdist2.mtx,5448212992.991540,0.000021,0.000000,0.000018,0.000168,30,1000
/data/egentili/roadNet-PA.mtx,3760598574.272702,0.001640,0.000000,0.001612,0.003478,30,1000
/data/egentili/thermal1.mtx,13455958366.723251,0.000085,0.000000,0.000082,0.000599,30,1000
/data/egentili/thermal2.mtx,3400090389.601207,0.005047,0.000000,0.005001,0.008818,30,1000
/data/egentili/thermomech_TK.mtx,12598602255.725233,0.000113,0.000000,0.000109,0.000813,30,1000
/data/egentili/webbase-1M.mtx,1074330239.751685,0.005781,0.000000,0.005713,0.008296,30,1000
/data/egentili/west2021.mtx,1254919144.625422,0.000012,0.000000,0.000009,0.000028,30,1000
