File,FLOPS,mean_time [s],std_dev,min,max,num_threads,num_runs
/data/egentili/adder_dcop_32.mtx,396881941.446991,0.000057,0.000000,0.000053,0.001039,29,1000
/data/egentili/af_1_k101.mtx,6067572085.710053,0.005785,0.000001,0.003278,0.011156,29,1000
/data/egentili/af23560.mtx,20317783112.569294,0.000045,0.000000,0.000041,0.000297,29,1000
/data/egentili/amazon0302.mtx,9746690688.136477,0.000253,0.000000,0.000248,0.001240,29,1000
/data/egentili/bcsstk17.mtx,18957160593.004074,0.000045,0.000000,0.000043,0.000366,29,1000
/data/egentili/cage4.mtx,8597730.452490,0.000011,0.000000,0.000009,0.000434,29,1000
/data/egentili/cant.mtx,12632698768.914537,0.000634,0.000000,0.000608,0.002383,29,1000
/data/egentili/cavity10.mtx,7443854274.427545,0.000020,0.000000,0.000018,0.000160,29,1000
/data/egentili/cop20k_A.mtx,7688662096.853710,0.000683,0.000000,0.000666,0.001891,29,1000
/data/egentili/Cube_Coup_dt0.mtx,5556583786.384186,0.044778,0.000064,0.025870,0.074104,29,1000
/data/egentili/dc1.mtx,260380681.337943,0.005887,0.000000,0.005739,0.007170,29,1000
/data/egentili/FEM_3D_thermal1.mtx,20787903738.486317,0.000041,0.000000,0.000038,0.000352,29,1000
/data/egentili/lung2.mtx,10297505443.281748,0.000096,0.000000,0.000093,0.000545,29,1000
/data/egentili/mac_econ_fwd500.mtx,3192007229.432637,0.000798,0.000000,0.000767,0.002612,29,1000
/data/egentili/mcfe.mtx,3523817748.547080,0.000014,0.000000,0.000011,0.000132,29,1000
/data/egentili/mhd4800a.mtx,10360318874.783144,0.000020,0.000000,0.000016,0.000147,29,1000
/data/egentili/mhda416.mtx,1607517532.523966,0.000011,0.000000,0.000009,0.000020,29,1000
/data/egentili/ML_Laplace.mtx,5766718741.073223,0.009566,0.000000,0.009532,0.016137,29,1000
/data/egentili/nlpkkt80.mtx,5256778175.210770,0.010726,0.000000,0.010434,0.017712,29,1000
/data/egentili/olafu.mtx,23422749559.831406,0.000087,0.000000,0.000083,0.000572,29,1000
/data/egentili/olm1000.mtx,719685596.777723,0.000011,0.000000,0.000009,0.000017,29,1000
/data/egentili/PR02R.mtx,5184930966.032978,0.003157,0.000000,0.003136,0.005947,29,1000
/data/egentili/raefsky2.mtx,16111292643.132666,0.000036,0.000000,0.000029,0.000222,29,1000
/data/egentili/rdist2.mtx,5371778086.366335,0.000021,0.000000,0.000018,0.000160,29,1000
/data/egentili/roadNet-PA.mtx,3609953350.620937,0.001708,0.000000,0.001652,0.003645,29,1000
/data/egentili/thermal1.mtx,13024982793.866980,0.000088,0.000000,0.000085,0.000617,29,1000
/data/egentili/thermal2.mtx,3466399977.509441,0.004951,0.000000,0.004913,0.008097,29,1000
/data/egentili/thermomech_TK.mtx,12132551420.701170,0.000117,0.000000,0.000115,0.000752,29,1000
/data/egentili/webbase-1M.mtx,917539193.466166,0.006769,0.000000,0.006696,0.009086,29,1000
/data/egentili/west2021.mtx,1212910296.960524,0.000012,0.000000,0.000010,0.000069,29,1000
